LON,LAT,NUMBER,STREET,CITY,DISTRICT,REGION,POSTCODE,ID
25.6853455,65.0886726,5,Mäkitie,,,,,
25.6847874,65.0887753,3,Mäkitie,,,,,
25.6842368,65.0887256,1,Mäkitie,,,,,
25.6840565,65.0889304,1,Mäkitie,,,,,
25.6819879,65.0929041,4,Puistokuja,,,,,
25.696194,65.0921536,13,Rantatie,,,,,
25.6964766,65.0924108,13,Rantatie,,,,,
25.6842401,65.0939154,4,Rantatie,,,,,
25.678555,65.0883437,27,Vanhatie,,,,,
25.6798081,65.0909562,34,Vanhatie,,,,,
25.6843595,65.0922701,8,Puistotie,,,,,
25.6831003,65.0868214,11,Jäälinkangas,,,,,
25.6832309,65.087129,13,Jäälinkangas,,,,,
25.6851798,65.0868591,17,Jäälinkangas,,,,,
25.7098454,65.1013535,44,Heikkisentie,,,,,
25.7090376,65.1015709,42,Heikkisentie,,,,,
25.7093231,65.1021845,40,Heikkisentie,,,,,
25.7083549,65.1019608,40,Heikkisentie,,,,,
25.708434,65.1017103,40,Heikkisentie,,,,,
25.7229441,65.0999601,51,Raitamaantie,,,,,
25.7050086,65.0998777,24,Veikontie,,,,,
25.7044749,65.1003485,24,Veikontie,,,,,
25.7048348,65.1003875,24,Veikontie,,,,,
25.7052885,65.1002479,24,Veikontie,,,,,
25.7116592,65.0987689,71,Heikkisentie,,,,,
25.7136878,65.0946599,123,Heikkisentie,,,,,
25.7112802,65.0960475,101,Heikkisentie,,,,,
25.711183,65.0967374,93,Heikkisentie,,,,,
25.7028661,65.1001731,25,Veikontie,,,,,
25.7789843,65.1312942,7,Lempiniemenkuja,,,,,
25.7786804,65.1314173,7,Lempiniemenkuja,,,,,
25.7664156,65.1307973,4,Viitantie,,,,,
25.772156,65.1264811,1,Isoahontie,,,,,
25.7555996,65.1190669,47,Ahontie,,,,,
25.777633,65.1290724,5,Terveystie,,,,,
25.7769422,65.1287264,3,Terveystie,,,,,
25.7519353,65.1226402,1,Vapapisto,,,,,
25.7526801,65.1225474,3,Vapapisto,,,,,
25.774786,65.1305425,13,Tuohimaantie,,,,,
25.7759534,65.1314187,10,Lempiniementie,,,,,
25.7747689,65.130965,20,Tuohimaantie,,,,,
25.7767423,65.1312896,9,Lempiniementie,,,,,
25.7726716,65.132355,10b,Vesitornintie,,,,,
25.7726636,65.1327329,18,Vesitornintie,,,,,
25.7731655,65.1327901,20,Vesitornintie,,,,,
25.7737321,65.1328011,22,Vesitornintie,,,,,
25.7722915,65.1327161,16,Vesitornintie,,,,,
25.7717997,65.1326996,14,Vesitornintie,,,,,
25.7720458,65.1322489,9,Vesitornintie,,,,,
25.7742757,65.1323106,11,Vesitornintie,,,,,
25.7729783,65.130279,4,Lempiniementie,,,,,
25.7731057,65.1297454,2a,Lempiniementie,,,,,
25.7709562,65.1305372,3,Kotimäentie,,,,,
25.7739154,65.1307934,11,Tuohimaantie,,,,,
25.7539794,65.1179428,9,Ahontie,,,,,
25.7538194,65.1182091,7,Ahontie,,,,,
25.7539998,65.1184081,5,Ahontie,,,,,
25.754168,65.1186344,3,Ahontie,,,,,
25.7541939,65.1189732,1,Ahontie,,,,,
25.7528065,65.1188014,23,Kuivalantie,,,,,
25.7527615,65.1184701,21,Kuivalantie,,,,,
25.7528743,65.1181525,19,Kuivalantie,,,,,
25.7529484,65.1179235,17,Kuivalantie,,,,,
25.7523281,65.1177501,8,Kuivalantie,,,,,
25.7521708,65.1179276,10,Kuivalantie,,,,,
25.7521557,65.118159,12,Kuivalantie,,,,,
25.7518009,65.1184604,14,Kuivalantie,,,,,
25.7513465,65.1181644,2,Kuivalantie,,,,,
25.751486,65.117923,4,Kuivalantie,,,,,
25.7515486,65.1176884,6,Kuivalantie,,,,,
25.7505205,65.1177067,1,Kuivalantie,,,,,
25.750624,65.1173948,3,Kuivalantie,,,,,
25.7508035,65.1171995,5,Kuivalantie,,,,,
25.7511531,65.1170561,7,Kuivalantie,,,,,
25.7797212,65.1294431,8,Terveystie,,,,,
25.7763104,65.1318352,14,Lempiniementie,,,,,
25.7773425,65.1324772,19,Lempiniementie,,,,,
25.7762778,65.1322833,18,Lempiniementie,,,,,
25.7688356,65.1277756,14,Jaakkolantie,,,,,
25.7699212,65.1278652,16,Jaakkolantie,,,,,
25.7703134,65.1315294,10,Tuohimaantie,,,,,
25.7620474,65.1287811,4,Kanervakuja,,,,,
25.6121255,65.167071,245,Undefined,,,,,
25.6180307,65.1655197,10,Vehkatie,,,,,
25.6180659,65.1656636,10,Vehkatie,,,,,
25.6129497,65.1623242,85,Kamulantie,,,,,
25.6137364,65.1619636,85,Kamulantie,,,,,
25.6134773,65.162024,85,Kamulantie,,,,,
25.6131523,65.1621197,85,Kamulantie,,,,,
25.6173382,65.1652981,6,Vehkatie,,,,,
25.6171297,65.1652064,6,Vehkatie,,,,,
25.6195884,65.1663325,20,Vehkatie,,,,,
25.6194155,65.1663757,20,Vehkatie,,,,,
25.581958,65.185834,296,Majavatie,,,,,
25.581958,65.185834,296,Majavatie,,,,,
25.5821885,65.1859169,296,Majavatie,,,,,
25.5808363,65.1866234,300,Majavatie,,,,,
25.5798189,65.1866513,302,Majavatie,,,,,
25.6115983,65.1620605,88,Kamulantie,,,,,
25.6115327,65.1624994,94,Kamulantie,,,,,
25.6115703,65.1691202,12,Majavatie,,,,,
25.6115166,65.1689223,12,Majavatie,,,,,
25.6090056,65.1704241,34,Majavatie,,,,,
25.7480833,65.1396151,24,Riitaniementie,,,,,
25.7839638,65.1468228,6,Pettukuja,,,,,
25.7848251,65.1493989,35,Katajamutka,,,,,
25.7595624,65.1425272,120,Ransuperäntie,,,,,
25.7845031,65.1462718,14,Pettukuja,,,,,
25.7527705,65.1410087,15,Vääräkoskentie,,,,,
25.7528078,65.1406681,15,Vääräkoskentie,,,,,
25.7793665,65.1468246,4,Riimupolku,,,,,
25.7827943,65.1462608,13,Pettukuja,,,,,
25.7684248,65.1421607,11,Pikkuniemeläntie,,,,,
25.7685396,65.1419822,11,Pikkuniemeläntie,,,,,
25.7587147,65.1424215,119,Ransuperäntie,,,,,
25.7584131,65.1424908,119,Ransuperäntie,,,,,
25.7714028,65.1441317,7,Ransuperäntie,,,,,
25.7828622,65.1471046,5,Pettukuja,,,,,
25.77004,65.1441025,11,Ransuperäntie,,,,,
25.7703714,65.1443116,11,Ransuperäntie,,,,,
25.7806005,65.147149,6,Ruunakankaantie,,,,,
25.7809992,65.1472868,6,Ruunakankaantie,,,,,
25.7810455,65.1472064,6,Ruunakankaantie,,,,,
25.7808287,65.1477433,5,Ruunakankaantie,,,,,
25.7679183,65.1426639,90,Takalontie,,,,,
25.7896733,65.1478055,31,Talkkunatie,,,,,
25.7888451,65.1477361,31,Talkkunatie,,,,,
25.7891377,65.147864,31,Talkkunatie,,,,,
25.7467492,65.1394335,28,Riitaniementie,,,,,
25.7467143,65.1392718,28,Riitaniementie,,,,,
25.7478258,65.1392003,24,Riitaniementie,,,,,
25.7770823,65.1434604,41,Takalontie,,,,,
25.7770813,65.1439448,43,Takalontie,,,,,
25.7471092,65.1353313,85,Riitaniementie,,,,,
25.7458972,65.135665,79,Riitaniementie,,,,,
25.7725585,65.1431095,62,Takalontie,,,,,
25.7729257,65.1430049,62,Takalontie,,,,,
25.779648,65.1474642,10,Ruunakankaantie,,,,,
25.7793656,65.1475785,10,Ruunakankaantie,,,,,
25.778566,65.1478142,16,Ruunakankaantie,,,,,
25.778366,65.1479919,16,Ruunakankaantie,,,,,
25.7472042,65.1415364,3,Riitaniementie,,,,,
25.7555011,65.1400446,14,Vääräkoskentie,,,,,
25.7562959,65.1401535,14,Vääräkoskentie,,,,,
25.7858382,65.1496224,41,Katajamutka,,,,,
25.7860907,65.1496962,41,Katajamutka,,,,,
25.7508492,65.1401674,16,Kumpulanranta,,,,,
25.7575432,65.1387608,41,Vääräkoskentie,,,,,
25.7572712,65.138651,41,Vääräkoskentie,,,,,
25.7573159,65.1386065,41,Vääräkoskentie,,,,,
25.7804781,65.1484218,14,Ruunakankaankuja,,,,,
25.7798055,65.1486764,14,Ruunakankaankuja,,,,,
25.7804068,65.1485827,14,Ruunakankaankuja,,,,,
25.7862894,65.147624,21,Talkkunatie,,,,,
25.7877328,65.1478168,25,Talkkunatie,,,,,
25.7876615,65.1479777,25,Talkkunatie,,,,,
25.774552,65.1428657,50,Takalontie,,,,,
25.7747781,65.1430469,50,Takalontie,,,,,
25.7747872,65.1428497,50,Takalontie,,,,,
25.7750249,65.1427798,50,Takalontie,,,,,
25.7758037,65.1429925,38,Takalontie,,,,,
25.7768518,65.1429114,38,Takalontie,,,,,
25.7741906,65.1428448,60,Takalontie,,,,,
25.7740774,65.1429874,60,Takalontie,,,,,
25.7884864,65.148924,25,Petäjäkaarre,,,,,
25.7874235,65.1489894,14,Petäjäkaarre,,,,,
25.7869735,65.1490396,14,Petäjäkaarre,,,,,
25.7742556,65.1258131,25,Ukkolantie,,,,,
25.7731782,65.1248566,23,Ukkolantie,,,,,
25.7726001,65.125108,23,Ukkolantie,,,,,
25.7734507,65.1252029,23,Ukkolantie,,,,,
25.7820042,65.1272283,3,Liisankuja,,,,,
25.7764905,65.137965,50,Tarhalantie,,,,,
25.8303746,65.1278467,18,Viitalanraitti,,,,,
25.831226,65.1273779,24,Viitalanraitti,,,,,
25.8310237,65.1271341,24,Viitalanraitti,,,,,
25.7760649,65.1242586,13,Ukkolantie,,,,,
25.7766585,65.1244865,11,Ukkolantie,,,,,
25.7756634,65.1243639,15,Ukkolantie,,,,,
25.7751703,65.1244734,17,Ukkolantie,,,,,
25.7745224,65.1245577,19,Ukkolantie,,,,,
25.7740472,65.1247132,21,Ukkolantie,,,,,
25.7758052,65.1246533,14,Ukkolantie,,,,,
25.7745703,65.1249155,16,Ukkolantie,,,,,
25.7760032,65.1248332,12,Ukkolantie,,,,,
25.7748814,65.1251071,18,Ukkolantie,,,,,
25.7762723,65.1250565,10,Ukkolantie,,,,,
25.775243,65.1253076,20,Ukkolantie,,,,,
25.7766194,65.1252927,8,Ukkolantie,,,,,
25.7755717,65.1255004,22,Ukkolantie,,,,,
25.7767087,65.1254747,6,Ukkolantie,,,,,
25.7759464,65.1256486,24,Ukkolantie,,,,,
25.7770315,65.1256599,4,Ukkolantie,,,,,
25.7763763,65.1258281,26,Ukkolantie,,,,,
25.7773121,65.125862,2,Ukkolantie,,,,,
25.7765691,65.1260133,28,Ukkolantie,,,,,
25.776863,65.1247531,9,Ukkolantie,,,,,
25.7770729,65.1250259,7,Ukkolantie,,,,,
25.7774872,65.1252086,5,Ukkolantie,,,,,
25.7776741,65.1254762,3,Ukkolantie,,,,,
25.778101,65.1256644,1,Ukkolantie,,,,,
25.7846931,65.1409202,9,Matintie,,,,,
25.7853449,65.1404605,6,Matintie,,,,,
25.7774531,65.1384485,46,Tarhalantie,,,,,
25.8911583,65.1484727,4,Vähälammentie,,,,,
25.7821266,65.1304782,8,Raatinharjuntie,,,,,
25.7824804,65.1275282,2,Telekuja,,,,,
25.7862617,65.1407617,2,Matintie,,,,,
25.7829567,65.1302222,4,Raatinharjuntie,,,,,
25.7827356,65.1302589,6,Raatinharjuntie,,,,,
25.7817308,65.1277105,1,Telekuja,,,,,
25.7809867,65.1280523,10,Keskustie,,,,,
25.7834312,65.1277919,7,Keskustie,,,,,
25.7834564,65.1311708,4,Raatinpolku,,,,,
25.7816988,65.12802,8,Keskustie,,,,,
25.7798744,65.1351744,18,Näsiäpolku,,,,,
25.7830067,65.127968,9,Keskustie,,,,,
25.7824449,65.1288932,15,Keskustie,,,,,
25.9497765,65.1568336,21,Kurttilantie,,,,,
25.9487801,65.1561449,21,Kurttilantie,,,,,
25.9486664,65.1563235,21,Kurttilantie,,,,,
25.9495405,65.1563296,19,Kurttilantie,,,,,
25.8922082,65.1489476,558,Vehmaansuontie,,,,,
25.891641,65.1492573,558,Vehmaansuontie,,,,,
25.7932154,65.2054322,214,Kotajärventie,,,,,
25.7922712,65.2055232,214,Kotajärventie,,,,,
25.709899,65.140818,13,Kivimäenkuja,,,,,
25.7115847,65.1398711,7,Kivimäenkuja,,,,,
25.7060248,65.1402538,30,Ylitirintie,,,,,
25.7876922,65.2052083,200,Kotajärventie,,,,,
25.789218,65.2050143,200,Kotajärventie,,,,,
25.7968369,65.2051921,246,Kotajärventie,,,,,
25.7973316,65.2055907,246,Kotajärventie,,,,,
25.7046395,65.1424397,80,Ahonkankaantie,,,,,
25.7063271,65.1392966,27,Ylitirintie,,,,,
25.6852967,65.0870754,17,Jäälinkangas,,,,,
25.6827941,65.0886502,2,Harjukangas,,,,,
25.6824309,65.0873911,14,Jäälinkangas,,,,,
25.6846089,65.0932501,2,Puistotie,,,,,
25.6830198,65.0926889,3,Puistotie,,,,,
25.6836374,65.0923752,5,Puistotie,,,,,
25.6829613,65.0921502,7,Puistotie,,,,,
25.6834327,65.0920826,7,Puistotie,,,,,
25.6833007,65.0917405,9,Puistotie,,,,,
25.6829812,65.0930384,1,Puistotie,,,,,
25.6835292,65.0931419,1,Puistotie,,,,,
25.6830007,65.0930745,2,Puistokuja,,,,,
25.6797684,65.0896103,35,Vanhatie,,,,,
25.6799642,65.0851256,22,Ojatie,,,,,
25.680463,65.0841942,28,Ojatie,,,,,
25.6809458,65.0937561,3,Valimontie,,,,,
25.6806931,65.083534,32,Ojatie,,,,,
25.6806584,65.0831287,34,Ojatie,,,,,
25.6898297,65.0950405,18,Rantatie,,,,,
25.6905506,65.0948734,20,Rantatie,,,,,
25.695258,65.0934509,38-40,Rantatie,,,,,
25.6960168,65.0931615,38-40,Rantatie,,,,,
25.6951551,65.093011,38-40,Rantatie,,,,,
25.6955553,65.0930104,40,Rantatie,,,,,
25.6950808,65.0931533,38,Rantatie,,,,,
25.7205479,65.0841384,3,Kaarnapurrentie,,,,,
25.7139156,65.0834862,9,Jäälintie,,,,,
25.7255282,65.0828751,18,Kaarnapurrentie,,,,,
25.7254779,65.0830362,18,Kaarnapurrentie,,,,,
25.7259226,65.0830759,16,Kaarnapurrentie,,,,,
25.7259553,65.0832825,16,Kaarnapurrentie,,,,,
25.7266744,65.0829208,25,Kaarnapurrentie,,,,,
25.7263722,65.0825684,23,Kaarnapurrentie,,,,,
25.7171251,65.0842566,5,Kaarnaraitti,,,,,
25.717293,65.0843029,5,Kaarnaraitti,,,,,
25.7163973,65.084142,3,Kaarnaraitti,,,,,
25.7160359,65.0843999,3,Kaarnaraitti,,,,,
25.7154734,65.0841079,1,Kaarnaraitti,,,,,
25.7152929,65.0843216,1,Kaarnaraitti,,,,,
25.7208066,65.0829902,3,Parkintie,,,,,
25.7225802,65.0827065,18,Parkintie,,,,,
25.7214837,65.0833968,12,Parkintie,,,,,
25.7204446,65.0833341,8,Parkintie,,,,,
25.7205831,65.0835506,8,Parkintie,,,,,
25.7195552,65.0827365,2,Parkintie,,,,,
25.7184671,65.0828866,18,Kutterintie,,,,,
25.7188111,65.0828088,18,Kutterintie,,,,,
25.7190507,65.0831338,16,Kutterintie,,,,,
25.7186072,65.0830672,16,Kutterintie,,,,,
25.7187665,65.0832929,14,Kutterintie,,,,,
25.7191032,65.0833675,14,Kutterintie,,,,,
25.7177591,65.0830151,11,Kutterintie,,,,,
25.7178693,65.0829353,11,Kutterintie,,,,,
25.7175725,65.0829149,11,Kutterintie,,,,,
25.7174567,65.0831112,9,Kutterintie,,,,,
25.7175166,65.0831925,9,Kutterintie,,,,,
25.7178372,65.0831593,9,Kutterintie,,,,,
25.7160225,65.0833053,1,Kutterintie,,,,,
25.7157717,65.0832134,1,Kutterintie,,,,,
25.717393,65.083864,10,Kutterintie,,,,,
25.716784,65.0838321,8,Kutterintie,,,,,
25.7161463,65.08376,6,Kutterintie,,,,,
25.7150256,65.0836914,4,Kutterintie,,,,,
25.7153934,65.08356,4,Kutterintie,,,,,
25.715577,65.083723,4,Kutterintie,,,,,
25.7151891,65.0833878,2,Kutterintie,,,,,
25.7210325,65.082164,19,Laivapuuntie,,,,,
25.7208764,65.0823152,19,Laivapuuntie,,,,,
25.7204143,65.0821946,17,Laivapuuntie,,,,,
25.7202573,65.0823637,17,Laivapuuntie,,,,,
25.719129,65.0823899,13,Laivapuuntie,,,,,
25.7173598,65.0824735,9,Laivapuuntie,,,,,
25.7176752,65.082548,9,Laivapuuntie,,,,,
25.7169915,65.0826139,7,Laivapuuntie,,,,,
25.7236162,65.0828319,13,Kaarnapurrentie,,,,,
25.7242037,65.0829984,13,Kaarnapurrentie,,,,,
25.723356,65.0838255,8,Kaarnapurrentie,,,,,
25.7233686,65.084005,8,Kaarnapurrentie,,,,,
25.7233753,65.083422,9,Kaarnapurrentie,,,,,
25.7212246,65.0844698,2,Kaarnapurrentie,,,,,
25.7215981,65.0846165,2,Kaarnapurrentie,,,,,
25.7227935,65.0844665,4,Purjetie,,,,,
25.7223714,65.0844001,4,Purjetie,,,,,
25.7181032,65.0833769,7,Kutterintie,,,,,
25.7177588,65.0834637,7,Kutterintie,,,,,
25.7236077,65.0830113,11,Kaarnapurrentie,,,,,
25.7236837,65.0832003,11,Kaarnapurrentie,,,,,
25.7220463,65.0840834,2,Purjetie,,,,,
25.7791184,65.1318641,36,Lempiniementie,,,,,
25.7698295,65.1316491,8,Tuohimaantie,,,,,
25.7704171,65.1318781,39,Niemeläntie,,,,,
25.7769398,65.1315502,11,Lempiniementie,,,,,
25.7702314,65.1322101,7,Vesitornintie,,,,,
25.7770609,65.131722,13,Lempiniementie,,,,,
25.7692916,65.1315986,6,Tuohimaantie,,,,,
25.7542713,65.1232233,4,Kohokuja,,,,,
25.7529771,65.1232922,2,Kohokuja,,,,,
25.7550751,65.123721,3,Kohokuja,,,,,
25.7539235,65.1238041,1,Kohokuja,,,,,
25.7567178,65.1262306,1,Uistinkuja,,,,,
25.7562536,65.1263445,3,Uistinkuja,,,,,
25.7557784,65.1264539,5,Uistinkuja,,,,,
25.7579336,65.1265987,2,Koukkukuja,,,,,
25.7573699,65.1266834,4,Koukkukuja,,,,,
25.756982,65.1268179,6,Koukkukuja,,,,,
25.7565724,65.1269238,8,Koukkukuja,,,,,
25.7583781,65.1269114,1,Koukkukuja,,,,,
25.7580667,65.1270574,3,Koukkukuja,,,,,
25.7576857,65.12717,5,Koukkukuja,,,,,
25.7571446,65.1272521,7,Koukkukuja,,,,,
25.758354,65.1248793,9,Reinonkuja,,,,,
25.7578611,65.1249466,7,Reinonkuja,,,,,
25.7574335,65.125044,5,Reinonkuja,,,,,
25.7568458,65.1251287,3,Reinonkuja,,,,,
25.7564608,65.1252425,1,Reinonkuja,,,,,
25.7586077,65.1252688,8,Reinonkuja,,,,,
25.7581628,65.1253654,6,Reinonkuja,,,,,
25.7575937,65.125475,4,Reinonkuja,,,,,
25.7571236,65.1255802,2,Reinonkuja,,,,,
25.7740538,65.130107,2,Lempiniementie,,,,,
25.7746625,65.1300339,6,Lempiniementie,,,,,
25.7794028,65.1320628,34,Lempiniementie,,,,,
25.7792629,65.1323133,32,Lempiniementie,,,,,
25.7760215,65.1302739,15,Tuohimaantie,,,,,
25.7757742,65.1300352,9,Tuohimaantie,,,,,
25.7757655,65.1298563,2,Terveystie,,,,,
25.7776223,65.1307719,26,Tuohimaantie,,,,,
25.7659132,65.1266385,9,Jaakkolantie,,,,,
25.7693043,65.1321657,5,Vesitornintie,,,,,
25.7686386,65.1321308,3,Vesitornintie,,,,,
25.7762434,65.1291306,1,Terveystie,,,,,
25.7756486,65.1288316,3,Terveystie,,,,,
25.7749356,65.1290499,1,Terveystie,,,,,
25.7743534,65.1327217,24,Vesitornintie,,,,,
25.7712687,65.1307212,1,Kotimäentie,,,,,
25.7779837,65.1322115,23,Lempiniementie,,,,,
25.7684071,65.127651,12,Jaakkolantie,,,,,
25.7777534,65.1324806,21,Lempiniementie,,,,,
25.7773373,65.131945,15,Lempiniementie,,,,,
25.7540523,65.1211146,38,Metsärinteenkuja,,,,,
25.777113,65.1321703,17,Lempiniementie,,,,,
25.7718749,65.1303295,4,Kotimäentie,,,,,
25.7724908,65.1305154,6,Kotimäentie,,,,,
25.7695298,65.1309784,3,Tuohimaantie,,,,,
25.7687965,65.1302042,10,Urheilutie,,,,,
25.7683757,65.1303463,8,Urheilutie,,,,,
25.7683778,65.1304695,8,Urheilutie,,,,,
25.7759977,65.1328214,20,Lempiniementie,,,,,
25.7748707,65.1327396,26,Vesitornintie,,,,,
25.7761736,65.1316405,12,Lempiniementie,,,,,
25.776297,65.1321044,16,Lempiniementie,,,,,
25.7780211,65.1319272,25,Lempiniementie,,,,,
25.7679073,65.1306989,6,Urheilutie,,,,,
25.7670856,65.1273844,10,Jaakkolantie,,,,,
25.7674835,65.1273833,10,Jaakkolantie,,,,,
25.7716784,65.1311654,7,Tuohimaantie,,,,,
25.7869739,65.1485641,10,Petäjäkaarre,,,,,
25.7862091,65.1485041,16,Petäjäkaarre,,,,,
25.782951,65.1488904,2,Talkkunatie,,,,,
25.7828096,65.1482523,2,Talkkunatie,,,,,
25.7831264,65.1483177,2,Talkkunatie,,,,,
25.7467923,65.1407794,15,Riitaniementie,,,,,
25.7843382,65.1488568,6,Petäjäkaarre,,,,,
25.7852796,65.1487837,8,Petäjäkaarre,,,,,
25.7630316,65.138754,61,Vääräkoskentie,,,,,
25.7498155,65.1399435,9,Kumpulanranta,,,,,
25.7618835,65.1384559,51,Vääräkoskentie,,,,,
25.8122223,65.2008384,9,Palomaantie,,,,,
25.7510812,65.1347753,27,Lepikkokuja,,,,,
25.7676959,65.1450073,17,Ransuperäntie,,,,,
25.768354,65.1450665,17,Ransuperäntie,,,,,
25.8057744,65.1416618,104,Vehmaansuontie,,,,,
25.7957353,65.1391499,22,Vehmaankuja,,,,,
25.8069167,65.1410576,106,Vehmaansuontie,,,,,
25.7975974,65.1380557,12,Vehmaankuja,,,,,
25.7973148,65.1381791,12,Vehmaankuja,,,,,
25.8206918,65.1429934,172,Vehmaansuontie,,,,,
25.8208539,65.143183,172,Vehmaansuontie,,,,,
25.8090393,65.1406031,109,Vehmaansuontie,,,,,
25.7937138,65.131625,3,Ponnonkuja,,,,,
25.7940481,65.1318199,5,Ponnonkuja,,,,,
25.8319289,65.1443461,235,Vehmaansuontie,,,,,
25.8014966,65.1390354,78,Vehmaansuontie,,,,,
25.7861162,65.1347165,2,Törmäpolku,,,,,
25.8264864,65.1435411,193,Vehmaansuontie,,,,,
25.8263464,65.1433337,193,Vehmaansuontie,,,,,
25.7938771,65.1356759,49,Kiimingintie,,,,,
25.7844036,65.1353207,8,Näsiäpolku,,,,,
25.7957728,65.1341103,27,Kiimingintie,,,,,
25.784266,65.1354965,10,Näsiäpolku,,,,,
25.8053243,65.134933,18,Pentinkulma,,,,,
25.805741,65.1351427,18,Pentinkulma,,,,,
25.7869787,65.1346659,1,Törmäpolku,,,,,
25.7852872,65.1352452,5,Näsiäpolku,,,,,
25.7922446,65.1316542,2,Ponnonkuja,,,,,
25.8200913,65.1430783,168,Vehmaansuontie,,,,,
25.8201394,65.1429531,168,Vehmaansuontie,,,,,
25.8196679,65.1430122,168,Vehmaansuontie,,,,,
25.7990833,65.1381843,7,Vehmaankuja,,,,,
25.788877,65.1346955,6,Kielopolku,,,,,
25.7972961,65.134824,24,Vehmaansuontie,,,,,
25.7973771,65.1344479,24,Vehmaansuontie,,,,,
25.7980936,65.1346241,24,Vehmaansuontie,,,,,
25.797856,65.134694,24,Vehmaansuontie,,,,,
25.8104275,65.1409289,3,Tapaninahonkuja,,,,,
25.8297013,65.1445597,214,Vehmaansuontie,,,,,
25.8261568,65.1442472,198,Vehmaansuontie,,,,,
25.8259378,65.14438,198,Vehmaansuontie,,,,,
25.7986921,65.1331667,11,Vehmaansuontie,,,,,
25.798471,65.1333444,11,Vehmaansuontie,,,,,
25.7988104,65.1338494,15,Vehmaansuontie,,,,,
25.7980059,65.1327934,6,Savitie,,,,,
25.799902,65.1346834,25,Vehmaansuontie,,,,,
25.8004124,65.1347055,25,Vehmaansuontie,,,,,
25.8000639,65.1348731,25,Vehmaansuontie,,,,,
25.7994251,65.1343926,25,Vehmaansuontie,,,,,
25.8005439,65.1346258,25,Vehmaansuontie,,,,,
25.8002783,65.1343725,25,Vehmaansuontie,,,,,
25.8084031,65.1413533,108,Vehmaansuontie,,,,,
25.8078893,65.1414031,108,Vehmaansuontie,,,,,
25.7942285,65.1314423,2,Humalatie,,,,,
25.7931374,65.1319313,4,Humalatie,,,,,
25.808011,65.1423171,12,Murtoinsaari,,,,,
25.7055146,65.1393524,27,Ylitirintie,,,,,
25.7058063,65.1394895,27,Ylitirintie,,,,,
25.7045093,65.139864,28,Ylitirintie,,,,,
25.7049349,65.1398767,28,Ylitirintie,,,,,
25.7053681,65.1375481,82,Lehtolantie,,,,,
25.7018993,65.1386503,8,Ylitirintie,,,,,
25.7035302,65.1385279,13,Ylitirintie,,,,,
25.7069497,65.14446,11,Eskurinkuja,,,,,
25.7073571,65.1444097,11,Eskurinkuja,,,,,
25.7045778,65.143704,77,Ahonkankaantie,,,,,
25.697726,65.1391145,45,Lehtolantie,,,,,
25.6982674,65.1389398,45,Lehtolantie,,,,,
25.7004772,65.1390756,46,Lehtolantie,,,,,
25.7011889,65.1389024,46,Lehtolantie,,,,,
25.7008228,65.1389799,46,Lehtolantie,,,,,
25.7069877,65.1476912,375,Takalontie,,,,,
25.7045574,65.148494,389,Takalontie,,,,,
25.702508,65.1467382,26,Huusamaankuja,,,,,
25.7056407,65.1468259,2,Huusamaankuja,,,,,
25.7064508,65.1468239,2,Huusamaankuja,,,,,
25.7033992,65.1429582,86,Ahonkankaantie,,,,,
25.7033555,65.1431781,84,Ahonkankaantie,,,,,
25.7008216,65.1376971,61,Lehtolantie,,,,,
25.6991487,65.138786,47,Lehtolantie,,,,,
25.699291,65.1384912,47,Lehtolantie,,,,,
25.7064368,65.1431728,72,Ahonkankaantie,,,,,
25.6984016,65.1435967,50,Tirintie,,,,,
25.6985178,65.1434003,50,Tirintie,,,,,
25.6979476,65.1448746,70,Tirintie,,,,,
25.6979616,65.1448791,6,Tirinkuja,,,,,
25.7031756,65.1379328,68,Lehtolantie,,,,,
25.6958809,65.1450101,14,Tirinkuja,,,,,
25.6956768,65.1452595,14,Tirinkuja,,,,,
25.6957744,65.1450091,14,Tirinkuja,,,,,
25.7066119,65.1439548,67,Ahonkankaantie,,,,,
25.6993881,65.1399901,35,Lehtolantie,,,,,
25.6993881,65.1399901,35,Lehtolantie,,,,,
25.6995252,65.1398029,35,Lehtolantie,,,,,
25.7078873,65.143589,58,Ahonkankaantie,,,,,
25.7085109,65.1434777,58,Ahonkankaantie,,,,,
25.6934907,65.1415984,16,Tirintie,,,,,
25.6943636,65.1411844,16,Tirintie,,,,,
25.7080272,65.1442181,7,Eskurinkuja,,,,,
25.7083499,65.1441581,7,Eskurinkuja,,,,,
25.6958905,65.1413412,21,Tirintie,,,,,
25.7039454,65.1426848,82,Ahonkankaantie,,,,,
25.6945255,65.1409257,14,Tirintie,,,,,
25.6944474,65.1407815,14,Tirintie,,,,,
25.7032827,65.1470926,19,Huusamaankuja,,,,,
25.7041705,65.1476834,9,Huusamaankuja,,,,,
25.7043537,65.1474248,9,Huusamaankuja,,,,,
25.7049862,65.1431962,78,Ahonkankaantie,,,,,
25.7049149,65.1433481,78,Ahonkankaantie,,,,,
25.7097957,65.1437938,49,Ahonkankaantie,,,,,
25.6955025,65.1422977,30,Tirintie,,,,,
25.6993473,65.1464844,83,Tirintie,,,,,
25.694376,65.1422341,28,Tirintie,,,,,
25.6947808,65.1422376,28,Tirintie,,,,,
25.7049027,65.1366021,89,Lehtolantie,,,,,
25.6963168,65.1424009,34,Tirintie,,,,,
25.6967745,65.1420037,31,Tirintie,,,,,
